3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
3.2581e+00,3.2189e+00,3.1789e+00,3.1382e+00,3.0966e+00,3.0542e+00,3.0110e+00,2.9668e+00,2.9217e+00,2.8756e+00,2.8285e+00,2.7803e+00,2.7310e+00,2.6805e+00,2.6289e+00,2.5760e+00,2.5217e+00,2.4661e+00,2.4091e+00,2.3506e+00,2.2904e+00,2.2287e+00,2.1652e+00,2.0999e+00,2.0327e+00,1.9635e+00,1.8923e+00,1.8189e+00,1.7433e+00,1.6654e+00,1.5851e+00,1.5023e+00,1.4170e+00,1.3291e+00,1.2387e+00,1.1459e+00,1.0506e+00,9.5329e-01,8.5414e-01,7.5372e-01,6.5275e-01,5.5226e-01,4.5357e-01,3.5843e-01,2.6899e-01,1.8782e-01,1.1777e-01,6.1818e-02,2.2697e-02,2.5475e-03,2.5475e-03,2.2697e-02,6.1818e-02,1.1777e-01,1.8782e-01,2.6899e-01,3.5843e-01,4.5357e-01,5.5226e-01,6.5275e-01,7.5372e-01,8.5414e-01,9.5329e-01,1.0506e+00,1.1459e+00,1.2387e+00,1.3291e+00,1.4170e+00,1.5023e+00,1.5851e+00,1.6654e+00,1.7433e+00,1.8189e+00,1.8923e+00,1.9635e+00,2.0327e+00,2.0999e+00,2.1652e+00,2.2287e+00,2.2904e+00,2.3506e+00,2.4091e+00,2.4661e+00,2.5217e+00,2.5760e+00,2.6289e+00,2.6805e+00,2.7310e+00,2.7803e+00,2.8285e+00,2.8756e+00,2.9217e+00,2.9668e+00,3.0110e+00,3.0542e+00,3.0966e+00,3.1382e+00,3.1789e+00,3.2189e+00,3.2581e+00
